时间,负荷,最高温度℃,最低温度℃,平均温度℃,相对湿度(平均),降雨量（mm）
2018/4/5 2:15,4480.776256,27.3,16.4,21.3,65,0
2018/4/5 2:30,4426.965664,27.3,16.4,21.3,65,0
2018/4/5 2:45,4390.349728,27.3,16.4,21.3,65,0
2018/4/5 3:00,4338.512512,27.3,16.4,21.3,65,0
2018/4/5 3:15,4300.104544,27.3,16.4,21.3,65,0
2018/4/5 3:30,4265.563264,27.3,16.4,21.3,65,0
2018/4/5 3:45,4231.730272,27.3,16.4,21.3,65,0
2018/4/5 4:00,4199.047168,27.3,16.4,21.3,65,0
2018/4/5 4:15,4169.205184,27.3,16.4,21.3,65,0
2018/4/5 4:30,4137.107968,27.3,16.4,21.3,65,0
2018/4/5 4:45,4104.584704,27.3,16.4,21.3,65,0
2018/4/5 5:00,4077.624544,27.3,16.4,21.3,65,0
2018/4/5 5:15,4048.423072,27.3,16.4,21.3,65,0
2018/4/5 5:30,4044.344416,27.3,16.4,21.3,65,0
2018/4/5 5:45,4019.884864,27.3,16.4,21.3,65,0
2018/4/5 6:00,3964.423264,27.3,16.4,21.3,65,0
2018/4/5 6:15,3974.024416,27.3,16.4,21.3,65,0
2018/4/5 6:30,3939.603232,27.3,16.4,21.3,65,0
2018/4/5 6:45,3895.192672,27.3,16.4,21.3,65,0
2018/4/5 7:00,3849.823264,27.3,16.4,21.3,65,0
2018/4/5 7:15,3814.254496,27.3,16.4,21.3,65,0
2018/4/5 7:30,3723.742624,27.3,16.4,21.3,65,0
2018/4/5 7:45,3621.907648,27.3,16.4,21.3,65,0
2018/4/5 8:00,3508.773184,27.3,16.4,21.3,65,0
2018/4/5 8:15,3511.775104,27.3,16.4,21.3,65,0
2018/4/5 8:30,3565.987456,27.3,16.4,21.3,65,0
2018/4/5 8:45,3599.494816,27.3,16.4,21.3,65,0
2018/4/5 9:00,3639.91984,27.3,16.4,21.3,65,0
2018/4/5 9:15,3690.628,27.3,16.4,21.3,65,0
2018/4/5 9:30,3765.190048,27.3,16.4,21.3,65,0
2018/4/5 9:45,3783.303232,27.3,16.4,21.3,65,0
2018/4/5 10:00,3838.595104,27.3,16.4,21.3,65,0
2018/4/5 10:15,3885.127456,27.3,16.4,21.3,65,0
2018/4/5 10:30,3940.089568,27.3,16.4,21.3,65,0
2018/4/5 10:45,4008.072352,27.3,16.4,21.3,65,0
2018/4/5 11:00,4039.652032,27.3,16.4,21.3,65,0
2018/4/5 11:15,4022.857696,27.3,16.4,21.3,65,0
2018/4/5 11:30,4001.487616,27.3,16.4,21.3,65,0
2018/4/5 11:45,3882.642304,27.3,16.4,21.3,65,0
2018/4/5 12:00,3719.81008,27.3,16.4,21.3,65,0
2018/4/5 12:15,3547.043584,27.3,16.4,21.3,65,0
2018/4/5 12:30,3493.746688,27.3,16.4,21.3,65,0
2018/4/5 12:45,3473.594176,27.3,16.4,21.3,65,0
2018/4/5 13:00,3446.045056,27.3,16.4,21.3,65,0
2018/4/5 13:15,3395.375776,27.3,16.4,21.3,65,0
2018/4/5 13:30,3397.528768,27.3,16.4,21.3,65,0
2018/4/5 13:45,3481.485184,27.3,16.4,21.3,65,0
2018/4/5 14:00,3463.880512,27.3,16.4,21.3,65,0
2018/4/5 14:15,3499.9288,27.3,16.4,21.3,65,0
2018/4/5 14:30,3465.436768,27.3,16.4,21.3,65,0
2018/4/5 14:45,3499.547008,27.3,16.4,21.3,65,0
2018/4/5 15:00,3524.949568,27.3,16.4,21.3,65,0
2018/4/5 15:15,3507.52144,27.3,16.4,21.3,65,0
2018/4/5 15:30,3507.273952,27.3,16.4,21.3,65,0
2018/4/5 15:45,3563.985184,27.3,16.4,21.3,65,0
2018/4/5 16:00,3639.28192,27.3,16.4,21.3,65,0
2018/4/5 16:15,3686.2288,27.3,16.4,21.3,65,0
2018/4/5 16:30,3748.657408,27.3,16.4,21.3,65,0
2018/4/5 16:45,3740.489248,27.3,16.4,21.3,65,0
2018/4/5 17:00,3807.4792,27.3,16.4,21.3,65,0
2018/4/5 17:15,3835.394944,27.3,16.4,21.3,65,0
2018/4/5 17:30,3857.214496,27.3,16.4,21.3,65,0
2018/4/5 17:45,3885.496288,27.3,16.4,21.3,65,0
2018/4/5 18:00,3875.026816,27.3,16.4,21.3,65,0
2018/4/5 18:15,3888.388,27.3,16.4,21.3,65,0
2018/4/5 18:30,3937.307968,27.3,16.4,21.3,65,0
2018/4/5 18:45,4026.419968,27.3,16.4,21.3,65,0
2018/4/5 19:00,4160.725984,27.3,16.4,21.3,65,0
2018/4/5 19:15,4217.63968,27.3,16.4,21.3,65,0
2018/4/5 19:30,4197.410272,27.3,16.4,21.3,65,0
2018/4/5 19:45,4145.404384,27.3,16.4,21.3,65,0
2018/4/5 20:00,4151.744704,27.3,16.4,21.3,65,0
2018/4/5 20:15,4148.253472,27.3,16.4,21.3,65,0
2018/4/5 20:30,4159.193152,27.3,16.4,21.3,65,0
2018/4/5 20:45,4196.00032,27.3,16.4,21.3,65,0
2018/4/5 21:00,4134.615136,27.3,16.4,21.3,65,0
2018/4/5 21:15,4128.314176,27.3,16.4,21.3,65,0
2018/4/5 21:30,4120.323904,27.3,16.4,21.3,65,0
2018/4/5 21:45,4130.257696,27.3,16.4,21.3,65,0
2018/4/5 22:00,4096.84,27.3,16.4,21.3,65,0
2018/4/5 22:15,4018.40992,27.3,16.4,21.3,65,0
2018/4/5 22:30,3950.593312,27.3,16.4,21.3,65,0
2018/4/5 22:45,3821.03824,27.3,16.4,21.3,65,0
2018/4/5 23:00,3698.624224,27.3,16.4,21.3,65,0
2018/4/5 23:15,3527.958688,27.3,16.4,21.3,65,0
2018/4/5 23:30,3461.051392,27.3,16.4,21.3,65,0
2018/4/5 23:45,3281.32144,27.3,16.4,21.3,65,0
2018/4/6 0:00,3181.447456,22.2,17.5,19.8,74,23.3
2018/4/6 0:15,3118.474816,22.2,17.5,19.8,74,23.3
2018/4/6 0:30,3050.39824,22.2,17.5,19.8,74,23.3
2018/4/6 0:45,2980.247968,22.2,17.5,19.8,74,23.3
2018/4/6 1:00,2912.874304,22.2,17.5,19.8,74,23.3
2018/4/6 1:15,2856.724864,22.2,17.5,19.8,74,23.3
2018/4/6 1:30,2794.787008,22.2,17.5,19.8,74,23.3
2018/4/6 1:45,2770.602592,22.2,17.5,19.8,74,23.3
2018/4/6 2:00,2725.377856,22.2,17.5,19.8,74,23.3
2018/4/6 2:15,2683.982944,22.2,17.5,19.8,74,23.3
2018/4/6 2:30,2666.490112,22.2,17.5,19.8,74,23.3
2018/4/6 2:45,2648.495968,22.2,17.5,19.8,74,23.3
2018/4/6 3:00,2624.062624,22.2,17.5,19.8,74,23.3
2018/4/6 3:15,2601.942592,22.2,17.5,19.8,74,23.3
2018/4/6 3:30,2597.274976,22.2,17.5,19.8,74,23.3
2018/4/6 3:45,2591.924224,22.2,17.5,19.8,74,23.3
2018/4/6 4:00,2582.907808,22.2,17.5,19.8,74,23.3
2018/4/6 4:15,2566.772032,22.2,17.5,19.8,74,23.3
2018/4/6 4:30,2577.28,22.2,17.5,19.8,74,23.3
2018/4/6 4:45,2571.85936,22.2,17.5,19.8,74,23.3
2018/4/6 5:00,2573.005024,22.2,17.5,19.8,74,23.3
2018/4/6 5:15,2592.092512,22.2,17.5,19.8,74,23.3
2018/4/6 5:30,2601.13024,22.2,17.5,19.8,74,23.3
2018/4/6 5:45,2644.985056,22.2,17.5,19.8,74,23.3
2018/4/6 6:00,2665.896736,22.2,17.5,19.8,74,23.3
2018/4/6 6:15,2720.863744,22.2,17.5,19.8,74,23.3
2018/4/6 6:30,2778.315904,22.2,17.5,19.8,74,23.3
2018/4/6 6:45,2870.584384,22.2,17.5,19.8,74,23.3
2018/4/6 7:00,2953.416256,22.2,17.5,19.8,74,23.3
2018/4/6 7:15,3111.339328,22.2,17.5,19.8,74,23.3
2018/4/6 7:30,3312.733312,22.2,17.5,19.8,74,23.3
2018/4/6 7:45,3590.507968,22.2,17.5,19.8,74,23.3
2018/4/6 8:00,4164.21952,22.2,17.5,19.8,74,23.3
2018/4/6 8:15,4665.388288,22.2,17.5,19.8,74,23.3
2018/4/6 8:30,4876.22176,22.2,17.5,19.8,74,23.3
2018/4/6 8:45,5037.092512,22.2,17.5,19.8,74,23.3
2018/4/6 9:00,5127.232192,22.2,17.5,19.8,74,23.3
2018/4/6 9:15,5257.167808,22.2,17.5,19.8,74,23.3
2018/4/6 9:30,5320.553632,22.2,17.5,19.8,74,23.3
2018/4/6 9:45,5453.629888,22.2,17.5,19.8,74,23.3
2018/4/6 10:00,5500.027648,22.2,17.5,19.8,74,23.3
2018/4/6 10:15,5577.575296,22.2,17.5,19.8,74,23.3
2018/4/6 10:30,5640.345664,22.2,17.5,19.8,74,23.3
2018/4/6 10:45,5685.9592,22.2,17.5,19.8,74,23.3
2018/4/6 11:00,5745.41872,22.2,17.5,19.8,74,23.3
2018/4/6 11:15,5755.806208,22.2,17.5,19.8,74,23.3
2018/4/6 11:30,5698.772032,22.2,17.5,19.8,74,23.3
2018/4/6 11:45,5514.985984,22.2,17.5,19.8,74,23.3
2018/4/6 12:00,5021.270272,22.2,17.5,19.8,74,23.3
2018/4/6 12:15,4656.084064,22.2,17.5,19.8,74,23.3
2018/4/6 12:30,4601.272672,22.2,17.5,19.8,74,23.3
2018/4/6 12:45,4625.002144,22.2,17.5,19.8,74,23.3
2018/4/6 13:00,4663.325344,22.2,17.5,19.8,74,23.3
2018/4/6 13:15,4692.728608,22.2,17.5,19.8,74,23.3
2018/4/6 13:30,4920.153472,22.2,17.5,19.8,74,23.3
2018/4/6 13:45,5194.422784,22.2,17.5,19.8,74,23.3
2018/4/6 14:00,5264.150272,22.2,17.5,19.8,74,23.3
2018/4/6 14:15,5308.089088,22.2,17.5,19.8,74,23.3
2018/4/6 14:30,5371.477696,22.2,17.5,19.8,74,23.3
2018/4/6 14:45,5371.331872,22.2,17.5,19.8,74,23.3
2018/4/6 15:00,5412.784864,22.2,17.5,19.8,74,23.3
2018/4/6 15:15,5426.543104,22.2,17.5,19.8,74,23.3
2018/4/6 15:30,5424.582784,22.2,17.5,19.8,74,23.3
2018/4/6 15:45,5501.250112,22.2,17.5,19.8,74,23.3
2018/4/6 16:00,5580.97936,22.2,17.5,19.8,74,23.3
2018/4/6 16:15,5658.266368,22.2,17.5,19.8,74,23.3
2018/4/6 16:30,5712.615136,22.2,17.5,19.8,74,23.3
2018/4/6 16:45,5731.1584,22.2,17.5,19.8,74,23.3
2018/4/6 17:00,5762.72032,22.2,17.5,19.8,74,23.3
2018/4/6 17:15,5752.248448,22.2,17.5,19.8,74,23.3
2018/4/6 17:30,5604.993952,22.2,17.5,19.8,74,23.3
2018/4/6 17:45,5425.493152,22.2,17.5,19.8,74,23.3
2018/4/6 18:00,5359.150912,22.2,17.5,19.8,74,23.3
2018/4/6 18:15,5332.134496,22.2,17.5,19.8,74,23.3
2018/4/6 18:30,5451.0784,22.2,17.5,19.8,74,23.3
2018/4/6 18:45,5521.648768,22.2,17.5,19.8,74,23.3
2018/4/6 19:00,5604.92032,22.2,17.5,19.8,74,23.3
2018/4/6 19:15,5626.569088,22.2,17.5,19.8,74,23.3
2018/4/6 19:30,5608.851712,22.2,17.5,19.8,74,23.3
2018/4/6 19:45,5548.775296,22.2,17.5,19.8,74,23.3
2018/4/6 20:00,5506.313632,22.2,17.5,19.8,74,23.3
2018/4/6 20:15,5500.04176,22.2,17.5,19.8,74,23.3
2018/4/6 20:30,5494.6216,22.2,17.5,19.8,74,23.3
2018/4/6 20:45,5491.825504,22.2,17.5,19.8,74,23.3
2018/4/6 21:00,5399.525344,22.2,17.5,19.8,74,23.3
2018/4/6 21:15,5359.773952,22.2,17.5,19.8,74,23.3
2018/4/6 21:30,5289.252352,22.2,17.5,19.8,74,23.3
2018/4/6 21:45,5202.64048,22.2,17.5,19.8,74,23.3
2018/4/6 22:00,5136.10192,22.2,17.5,19.8,74,23.3
2018/4/6 22:15,5048.673952,22.2,17.5,19.8,74,23.3
2018/4/6 22:30,4941.39808,22.2,17.5,19.8,74,23.3
2018/4/6 22:45,4767.094336,22.2,17.5,19.8,74,23.3
2018/4/6 23:00,4599.430912,22.2,17.5,19.8,74,23.3
2018/4/6 23:15,4422.45856,22.2,17.5,19.8,74,23.3
2018/4/6 23:30,4289.904064,22.2,17.5,19.8,74,23.3
2018/4/6 23:45,4138.48096,22.2,17.5,19.8,74,23.3
2018/4/7 0:00,4036.373824,22.1,17.5,19.5,88,2.3
2018/4/7 0:15,4012.244224,22.1,17.5,19.5,88,2.3
2018/4/7 0:30,3933.06928,22.1,17.5,19.5,88,2.3
2018/4/7 0:45,3900.361984,22.1,17.5,19.5,88,2.3
2018/4/7 1:00,3838.553824,22.1,17.5,19.5,88,2.3
2018/4/7 1:15,3806.162944,22.1,17.5,19.5,88,2.3
2018/4/7 1:30,3777.01072,22.1,17.5,19.5,88,2.3
2018/4/7 1:45,3736.853632,22.1,17.5,19.5,88,2.3
2018/4/7 2:00,3710.645056,22.1,17.5,19.5,88,2.3
2018/4/7 2:15,3679.156288,22.1,17.5,19.5,88,2.3
2018/4/7 2:30,3646.158688,22.1,17.5,19.5,88,2.3
2018/4/7 2:45,3610.15984,22.1,17.5,19.5,88,2.3
2018/4/7 3:00,3588.806848,22.1,17.5,19.5,88,2.3
2018/4/7 3:15,3572.728,22.1,17.5,19.5,88,2.3
2018/4/7 3:30,3567.056896,22.1,17.5,19.5,88,2.3
2018/4/7 3:45,3555.850048,22.1,17.5,19.5,88,2.3
2018/4/7 4:00,3544.8112,22.1,17.5,19.5,88,2.3
2018/4/7 4:15,3538.202944,22.1,17.5,19.5,88,2.3
2018/4/7 4:30,3530.68192,22.1,17.5,19.5,88,2.3
2018/4/7 4:45,3522.892384,22.1,17.5,19.5,88,2.3
2018/4/7 5:00,3554.786848,22.1,17.5,19.5,88,2.3
2018/4/7 5:15,3531.88192,22.1,17.5,19.5,88,2.3
2018/4/7 5:30,3562.255456,22.1,17.5,19.5,88,2.3
2018/4/7 5:45,3608.716096,22.1,17.5,19.5,88,2.3
2018/4/7 6:00,3649.696288,22.1,17.5,19.5,88,2.3
2018/4/7 6:15,3751.365664,22.1,17.5,19.5,88,2.3
2018/4/7 6:30,3843.944224,22.1,17.5,19.5,88,2.3
2018/4/7 6:45,3952.943584,22.1,17.5,19.5,88,2.3
2018/4/7 7:00,4087.234816,22.1,17.5,19.5,88,2.3
2018/4/7 7:15,4302.04,22.1,17.5,19.5,88,2.3
2018/4/7 7:30,4570.27888,22.1,17.5,19.5,88,2.3
2018/4/7 7:45,5032.395136,22.1,17.5,19.5,88,2.3
2018/4/7 8:00,5907.487648,22.1,17.5,19.5,88,2.3
2018/4/7 8:15,6808.327648,22.1,17.5,19.5,88,2.3
2018/4/7 8:30,7178.784064,22.1,17.5,19.5,88,2.3
2018/4/7 8:45,7366.630912,22.1,17.5,19.5,88,2.3
2018/4/7 9:00,7518.497536,22.1,17.5,19.5,88,2.3
2018/4/7 9:15,7655.116096,22.1,17.5,19.5,88,2.3
2018/4/7 9:30,7755.976576,22.1,17.5,19.5,88,2.3
2018/4/7 9:45,7840.97872,22.1,17.5,19.5,88,2.3
2018/4/7 10:00,7914.586528,22.1,17.5,19.5,88,2.3
2018/4/7 10:15,8015.423104,22.1,17.5,19.5,88,2.3
2018/4/7 10:30,8073.174976,22.1,17.5,19.5,88,2.3
2018/4/7 10:45,8122.087168,22.1,17.5,19.5,88,2.3
2018/4/7 11:00,8123.274976,22.1,17.5,19.5,88,2.3
2018/4/7 11:15,8121.032512,22.1,17.5,19.5,88,2.3
2018/4/7 11:30,7956.16144,22.1,17.5,19.5,88,2.3
2018/4/7 11:45,7626.115936,22.1,17.5,19.5,88,2.3
2018/4/7 12:00,6666.424864,22.1,17.5,19.5,88,2.3
2018/4/7 12:15,6016.385824,22.1,17.5,19.5,88,2.3
2018/4/7 12:30,5928.073792,22.1,17.5,19.5,88,2.3
2018/4/7 12:45,5948.371552,22.1,17.5,19.5,88,2.3
2018/4/7 13:00,6065.887168,22.1,17.5,19.5,88,2.3
2018/4/7 13:15,6229.876096,22.1,17.5,19.5,88,2.3
2018/4/7 13:30,6719.173792,22.1,17.5,19.5,88,2.3
2018/4/7 13:45,7437.811072,22.1,17.5,19.5,88,2.3
2018/4/7 14:00,7595.577856,22.1,17.5,19.5,88,2.3
2018/4/7 14:15,7732.777696,22.1,17.5,19.5,88,2.3
2018/4/7 14:30,7768.424704,22.1,17.5,19.5,88,2.3
2018/4/7 14:45,7791.385024,22.1,17.5,19.5,88,2.3
2018/4/7 15:00,7857.811072,22.1,17.5,19.5,88,2.3
2018/4/7 15:15,7899.488608,22.1,17.5,19.5,88,2.3
2018/4/7 15:30,7970.550112,22.1,17.5,19.5,88,2.3
2018/4/7 15:45,7999.194016,22.1,17.5,19.5,88,2.3
2018/4/7 16:00,8099.093152,22.1,17.5,19.5,88,2.3
2018/4/7 16:15,8207.610592,22.1,17.5,19.5,88,2.3
2018/4/7 16:30,8222.567488,22.1,17.5,19.5,88,2.3
2018/4/7 16:45,8219.854336,22.1,17.5,19.5,88,2.3
2018/4/7 17:00,8169.974656,22.1,17.5,19.5,88,2.3
2018/4/7 17:15,8003.2,22.1,17.5,19.5,88,2.3
2018/4/7 17:30,7521.322144,22.1,17.5,19.5,88,2.3
2018/4/7 17:45,7056.96112,22.1,17.5,19.5,88,2.3
2018/4/7 18:00,6957.667168,22.1,17.5,19.5,88,2.3
2018/4/7 18:15,7079.722624,22.1,17.5,19.5,88,2.3
2018/4/7 18:30,7349.725984,22.1,17.5,19.5,88,2.3
2018/4/7 18:45,7709.185024,22.1,17.5,19.5,88,2.3
2018/4/7 19:00,7880.834656,22.1,17.5,19.5,88,2.3
2018/4/7 19:15,7923.503584,22.1,17.5,19.5,88,2.3
2018/4/7 19:30,7899.113632,22.1,17.5,19.5,88,2.3
2018/4/7 19:45,7847.795296,22.1,17.5,19.5,88,2.3
2018/4/7 20:00,7768.347328,22.1,17.5,19.5,88,2.3
2018/4/7 20:15,7696.98112,22.1,17.5,19.5,88,2.3
2018/4/7 20:30,7719.692512,22.1,17.5,19.5,88,2.3
2018/4/7 20:45,7693.88032,22.1,17.5,19.5,88,2.3
2018/4/7 21:00,7487.847328,22.1,17.5,19.5,88,2.3
2018/4/7 21:15,7386.874816,22.1,17.5,19.5,88,2.3
2018/4/7 21:30,7272.852352,22.1,17.5,19.5,88,2.3
2018/4/7 21:45,7097.66032,22.1,17.5,19.5,88,2.3
2018/4/7 22:00,6910.670272,22.1,17.5,19.5,88,2.3
2018/4/7 22:15,6784.846528,22.1,17.5,19.5,88,2.3
2018/4/7 22:30,6545.857696,22.1,17.5,19.5,88,2.3
2018/4/7 22:45,6270.817696,22.1,17.5,19.5,88,2.3
2018/4/7 23:00,6038.174656,22.1,17.5,19.5,88,2.3
2018/4/7 23:15,5774.875456,22.1,17.5,19.5,88,2.3
2018/4/7 23:30,5603.32192,22.1,17.5,19.5,88,2.3
2018/4/7 23:45,5336.090752,22.1,17.5,19.5,88,2.3
2018/4/8 0:00,5195.85904,22.5,19.3,20.7,90,3
2018/4/8 0:15,5111.594656,22.5,19.3,20.7,90,3
2018/4/8 0:30,5048.642944,22.5,19.3,20.7,90,3
2018/4/8 0:45,5020.094656,22.5,19.3,20.7,90,3
2018/4/8 1:00,4972.508608,22.5,19.3,20.7,90,3
2018/4/8 1:15,4929.750592,22.5,19.3,20.7,90,3
2018/4/8 1:30,4889.686048,22.5,19.3,20.7,90,3
2018/4/8 1:45,4835.963584,22.5,19.3,20.7,90,3
2018/4/8 2:00,4793.853472,22.5,19.3,20.7,90,3
2018/4/8 2:15,4781.012032,22.5,19.3,20.7,90,3
2018/4/8 2:30,4751.515936,22.5,19.3,20.7,90,3
2018/4/8 2:45,4731.054016,22.5,19.3,20.7,90,3
2018/4/8 3:00,4699.335136,22.5,19.3,20.7,90,3
2018/4/8 3:15,4666.885504,22.5,19.3,20.7,90,3
2018/4/8 3:30,4667.651392,22.5,19.3,20.7,90,3
2018/4/8 3:45,4648.68112,22.5,19.3,20.7,90,3
2018/4/8 4:00,4627.092352,22.5,19.3,20.7,90,3
2018/4/8 4:15,4615.383424,22.5,19.3,20.7,90,3
2018/4/8 4:30,4595.449888,22.5,19.3,20.7,90,3
2018/4/8 4:45,4585.813792,22.5,19.3,20.7,90,3
2018/4/8 5:00,4591.122784,22.5,19.3,20.7,90,3
2018/4/8 5:15,4603.48096,22.5,19.3,20.7,90,3
2018/4/8 5:30,4620.490432,22.5,19.3,20.7,90,3
2018/4/8 5:45,4658.642944,22.5,19.3,20.7,90,3
2018/4/8 6:00,4706.057056,22.5,19.3,20.7,90,3
2018/4/8 6:15,4834.52128,22.5,19.3,20.7,90,3
2018/4/8 6:30,4908.273472,22.5,19.3,20.7,90,3
2018/4/8 6:45,5022.1192,22.5,19.3,20.7,90,3
2018/4/8 7:00,5135.584384,22.5,19.3,20.7,90,3
2018/4/8 7:15,5297.28016,22.5,19.3,20.7,90,3
2018/4/8 7:30,5565.168448,22.5,19.3,20.7,90,3
2018/4/8 7:45,5934.610432,22.5,19.3,20.7,90,3
2018/4/8 8:00,6883.023424,22.5,19.3,20.7,90,3
2018/4/8 8:15,7770.911392,22.5,19.3,20.7,90,3
2018/4/8 8:30,8135.073472,22.5,19.3,20.7,90,3
2018/4/8 8:45,8361.266848,22.5,19.3,20.7,90,3
2018/4/8 9:00,8440.890592,22.5,19.3,20.7,90,3
2018/4/8 9:15,8578.17904,22.5,19.3,20.7,90,3
2018/4/8 9:30,8605.122784,22.5,19.3,20.7,90,3
2018/4/8 9:45,8714.910592,22.5,19.3,20.7,90,3
2018/4/8 10:00,8756.014336,22.5,19.3,20.7,90,3
2018/4/8 10:15,8797.589728,22.5,19.3,20.7,90,3
2018/4/8 10:30,8845.163104,22.5,19.3,20.7,90,3
2018/4/8 10:45,8886.083104,22.5,19.3,20.7,90,3
2018/4/8 11:00,8894.785024,22.5,19.3,20.7,90,3
2018/4/8 11:15,8858.69872,22.5,19.3,20.7,90,3
2018/4/8 11:30,8665.465984,22.5,19.3,20.7,90,3
2018/4/8 11:45,8270.24128,22.5,19.3,20.7,90,3
2018/4/8 12:00,7316.009728,22.5,19.3,20.7,90,3
2018/4/8 12:15,6499.293472,22.5,19.3,20.7,90,3
2018/4/8 12:30,6470.793472,22.5,19.3,20.7,90,3
2018/4/8 12:45,6501.929728,22.5,19.3,20.7,90,3
2018/4/8 13:00,6556.80112,22.5,19.3,20.7,90,3
2018/4/8 13:15,6755.994976,22.5,19.3,20.7,90,3
2018/4/8 13:30,7309.352512,22.5,19.3,20.7,90,3
2018/4/8 13:45,8054.724064,22.5,19.3,20.7,90,3
2018/4/8 14:00,8300.126848,22.5,19.3,20.7,90,3
2018/4/8 14:15,8446.646848,22.5,19.3,20.7,90,3
2018/4/8 14:30,8542.296256,22.5,19.3,20.7,90,3
2018/4/8 14:45,8581.991872,22.5,19.3,20.7,90,3
2018/4/8 15:00,8646.097216,22.5,19.3,20.7,90,3
2018/4/8 15:15,8681.031232,22.5,19.3,20.7,90,3
2018/4/8 15:30,8704.252192,22.5,19.3,20.7,90,3
2018/4/8 15:45,8747.246848,22.5,19.3,20.7,90,3
2018/4/8 16:00,8802.48064,22.5,19.3,20.7,90,3
2018/4/8 16:15,8879.655616,22.5,19.3,20.7,90,3
2018/4/8 16:30,8900.337856,22.5,19.3,20.7,90,3
2018/4/8 16:45,8864.437216,22.5,19.3,20.7,90,3
2018/4/8 17:00,8791.671232,22.5,19.3,20.7,90,3
2018/4/8 17:15,8642.22064,22.5,19.3,20.7,90,3
2018/4/8 17:30,8024.365984,22.5,19.3,20.7,90,3
2018/4/8 17:45,7562.745184,22.5,19.3,20.7,90,3
2018/4/8 18:00,7477.750912,22.5,19.3,20.7,90,3
2018/4/8 18:15,7602.888928,22.5,19.3,20.7,90,3
2018/4/8 18:30,7933.855936,22.5,19.3,20.7,90,3
2018/4/8 18:45,8316.652192,22.5,19.3,20.7,90,3
2018/4/8 19:00,8478.090592,22.5,19.3,20.7,90,3
2018/4/8 19:15,8587.662784,22.5,19.3,20.7,90,3
2018/4/8 19:30,8588.405344,22.5,19.3,20.7,90,3
2018/4/8 19:45,8461.2016,22.5,19.3,20.7,90,3
2018/4/8 20:00,8363.408128,22.5,19.3,20.7,90,3
2018/4/8 20:15,8320.802464,22.5,19.3,20.7,90,3
2018/4/8 20:30,8329.089088,22.5,19.3,20.7,90,3
2018/4/8 20:45,8239.48192,22.5,19.3,20.7,90,3
2018/4/8 21:00,8093.007808,22.5,19.3,20.7,90,3
2018/4/8 21:15,7940.1184,22.5,19.3,20.7,90,3
2018/4/8 21:30,7800.937696,22.5,19.3,20.7,90,3
2018/4/8 21:45,7621.947808,22.5,19.3,20.7,90,3
2018/4/8 22:00,7454.622784,22.5,19.3,20.7,90,3
2018/4/8 22:15,7222.122784,22.5,19.3,20.7,90,3
2018/4/8 22:30,7010.888608,22.5,19.3,20.7,90,3
2018/4/8 22:45,6739.764064,22.5,19.3,20.7,90,3
2018/4/8 23:00,6499.213792,22.5,19.3,20.7,90,3
2018/4/8 23:15,6184.78192,22.5,19.3,20.7,90,3
2018/4/8 23:30,5955.632512,22.5,19.3,20.7,90,3
2018/4/8 23:45,5729.389888,22.5,19.3,20.7,90,3
2018/4/9 0:00,5555.325184,28.6,20.6,23.7,82,0
2018/4/9 0:15,5433.456256,28.6,20.6,23.7,82,0
2018/4/9 0:30,5382.245344,28.6,20.6,23.7,82,0
2018/4/9 0:45,5342.672032,28.6,20.6,23.7,82,0
2018/4/9 1:00,5274.176416,28.6,20.6,23.7,82,0
2018/4/9 1:15,5250.350272,28.6,20.6,23.7,82,0
2018/4/9 1:30,5194.0384,28.6,20.6,23.7,82,0
2018/4/9 1:45,5177.122144,28.6,20.6,23.7,82,0
2018/4/9 2:00,5109.304384,28.6,20.6,23.7,82,0
2018/4/9 2:15,5084.904064,28.6,20.6,23.7,82,0
2018/4/9 2:30,5061.65968,28.6,20.6,23.7,82,0
2018/4/9 2:45,5013.869248,28.6,20.6,23.7,82,0
2018/4/9 3:00,4980.046528,28.6,20.6,23.7,82,0
2018/4/9 3:15,4946.386528,28.6,20.6,23.7,82,0
2018/4/9 3:30,4922.077696,28.6,20.6,23.7,82,0
2018/4/9 3:45,4914.91984,28.6,20.6,23.7,82,0
2018/4/9 4:00,4898.40016,28.6,20.6,23.7,82,0
2018/4/9 4:15,4874.426368,28.6,20.6,23.7,82,0
2018/4/9 4:30,4869.368608,28.6,20.6,23.7,82,0
2018/4/9 4:45,4845.730432,28.6,20.6,23.7,82,0
2018/4/9 5:00,4862.99968,28.6,20.6,23.7,82,0
2018/4/9 5:15,4848.387328,28.6,20.6,23.7,82,0
2018/4/9 5:30,4885.0384,28.6,20.6,23.7,82,0
2018/4/9 5:45,4903.193632,28.6,20.6,23.7,82,0
2018/4/9 6:00,4947.68032,28.6,20.6,23.7,82,0
2018/4/9 6:15,5062.484704,28.6,20.6,23.7,82,0
2018/4/9 6:30,5176.367488,28.6,20.6,23.7,82,0
2018/4/9 6:45,5263.903264,28.6,20.6,23.7,82,0
2018/4/9 7:00,5371.38064,28.6,20.6,23.7,82,0
2018/4/9 7:15,5529.526528,28.6,20.6,23.7,82,0
2018/4/9 7:30,5776.822144,28.6,20.6,23.7,82,0
2018/4/9 7:45,6133.236256,28.6,20.6,23.7,82,0
2018/4/9 8:00,7076.512192,28.6,20.6,23.7,82,0
2018/4/9 8:15,7912.125184,28.6,20.6,23.7,82,0
2018/4/9 8:30,8241.65968,28.6,20.6,23.7,82,0
2018/4/9 8:45,8471.09968,28.6,20.6,23.7,82,0
